point,sr1,asr1,sr2,asr2,sr3,asr3,sr4,asr4
535,25289,24504,25260,24498,35777,35486,36818,36500
536,25290,24519,25256,24495,35772,35499,36807,36495
537,25284,24519,25259,24496,35767,35491,36800,36506
538,25288,24519,25258,24503,35773,35485,36801,36485
539,25285,24508,25256,24489,35768,35495,36808,36478
540,25283,24513,25254,24495,35759,35519,36793,36477
541,25292,24518,25258,24498,35756,35519,36792,36467
542,25290,24533,25255,24495,35748,35490,36793,36454
543,25283,24537,25259,24494,35752,35498,36804,36476
544,25285,24529,25257,24486,35737,35503,36821,36510
545,25285,24525,25259,24493,35732,35498,36818,36514
546,25290,24516,25250,24495,35743,35512,36815,36527
547,25290,24515,25251,24489,35741,35516,36803,36521
548,25283,24519,25251,24494,35749,35517,36793,36485
549,25277,24515,25251,24484,35749,35529,36779,36473
550,25278,24511,25252,24482,35753,35521,36779,36468
551,25280,24508,25248,24502,35759,35538,36777,36469
552,25271,24517,25252,24505,35743,35543,36783,36468
553,25270,24500,25251,24492,35760,35545,36794,36476
554,25277,24494,25255,24502,35754,35537,36800,36470
555,25286,24508,25254,24495,35753,35544,36794,36492
556,25282,24505,25253,24488,35737,35533,36781,36489
557,25282,24509,25251,24481,35744,35523,36794,36494
558,25283,24505,25255,24486,35754,35528,36790,36475
559,25286,24506,25251,24484,35757,35544,36791,36480
560,25288,24513,25253,24487,35753,35535,36786,36468
561,25286,24505,25251,24490,35746,35524,36780,36461
562,25279,24517,25250,24487,35752,35509,36777,36459
563,25274,24521,25254,24484,35741,35517,36788,36477
564,25272,24515,25253,24486,35739,35513,36778,36471
565,25277,24496,25255,24490,35744,35517,36768,36472
566,25279,24506,25248,24488,35738,35509,36774,36467
567,25281,24501,25251,24501,35732,35519,36752,36447
568,25276,24503,25252,24494,35726,35515,36748,36451
569,25278,24503,25253,24483,35725,35514,36739,36441
570,25277,24508,25252,24463,35720,35512,36727,36427
571,25280,24524,25248,24476,35721,35514,36732,36425
572,25279,24523,25249,24478,35731,35499,36735,36428
573,25275,24505,25249,24484,35733,35503,36731,36425
574,25278,24514,25253,24487,35738,35509,36730,36405
575,25278,24515,25255,24482,35725,35509,36731,36417
576,25276,24493,25245,24483,35727,35517,36727,36427
577,25269,24496,25253,24485,35723,35503,36726,36406
578,25271,24525,25255,24488,35725,35510,36739,36401
579,25272,24507,25260,24495,35720,35503,36738,36402
580,25283,24505,25262,24500,35711,35513,36711,36420
581,25280,24502,25259,24490,35710,35497,36699,36405
582,25268,24506,25250,24479,35701,35478,36700,36385
583,25275,24498,25252,24473,35702,35455,36702,36379
584,25281,24503,25252,24464,35706,35465,36710,36369
585,25282,24509,25247,24476,35706,35488,36728,36391
586,25283,24508,25248,24496,35708,35484,36729,36408
587,25284,24518,25253,24485,35706,35481,36733,36406
588,25282,24517,25252,24474,35698,35459,36724,36418
589,25277,24518,25255,24469,35693,35480,36734,36409
590,25278,24508,25260,24474,35686,35476,36725,36397
591,25283,24489,25248,24474,35695,35460,36721,36401
592,25272,24504,25257,24481,35689,35468,36718,36409
593,25273,24526,25252,24483,35693,35460,36711,36387
594,25274,24523,25251,24476,35682,35462,36703,36370
595,25274,24517,25254,24485,35671,35466,36724,36391
596,25280,24515,25248,24498,35674,35452,36723,36396
597,25285,24521,25255,24484,35680,35447,36704,36387
598,25288,24513,25249,24484,35682,35440,36715,36389
599,25280,24493,25246,24490,35688,35449,36707,36383
600,25275,24492,25245,24479,35677,35467,36699,36384
601,25281,24494,25244,24481,35686,35468,36697,36399
602,25276,24491,25248,24489,35703,35457,36701,36397
603,25281,24489,25248,24471,35704,35450,36701,36389
604,25277,24493,25243,24480,35691,35446,36692,36347
605,25279,24511,25242,24483,35682,35429,36691,36360
606,25277,24526,25242,24500,35669,35425,36685,36374
607,25273,24509,25242,24512,35672,35404,36691,36395
608,25276,24501,25239,24504,35669,35399,36689,36389
609,25274,24504,25246,24487,35664,35406,36690,36371
610,25278,24504,25247,24483,35657,35409,36674,36361
611,25277,24510,25245,24491,35663,35388,36678,36365
612,25280,24509,25246,24492,35659,35384,36681,36377
613,25277,24508,25249,24481,35659,35397,36689,36370
614,25272,24505,25251,24478,35661,35382,36689,36375
615,25280,24514,25257,24466,35664,35395,36699,36370
616,25279,24504,25252,24462,35658,35396,36695,36362
617,25275,24513,25252,24470,35649,35399,36681,36364
618,25277,24505,25254,24477,35644,35406,36678,36360
619,25278,24511,25245,24478,35642,35398,36674,36363
620,25272,24524,25240,24486,35633,35393,36673,36353
621,25274,24515,25240,24494,35634,35364,36663,36342
622,25265,24498,25245,24484,35615,35360,36658,36332
623,25269,24501,25236,24483,35605,35374,36659,36352
624,25275,24510,25233,24494,35605,35381,36651,36355
625,25283,24506,25237,24495,35614,35363,36647,36339
626,25282,24502,25241,24487,35617,35384,36650,36323
627,25275,24502,25245,24472,35614,35378,36650,36327
628,25262,24517,25248,24486,35606,35385,36639,36319
629,25264,24530,25248,24484,35604,35388,36647,36316
630,25271,24514,25247,24484,35614,35397,36651,36314
631,25277,24497,25245,24479,35629,35392,36646,36310
632,25277,24510,25244,24486,35628,35397,36632,36299
633,25275,24517,25244,24499,35630,35404,36636,36293
634,25279,24517,25243,24506,35628,35413,36632,36270
635,25281,24505,25241,24498,35632,35401,36625,36268
636,25276,24511,25238,24498,35622,35389,36603,36271
637,25271,24505,25247,24481,35621,35400,36603,36268
638,25274,24497,25243,24474,35624,35396,36611,36264
639,25280,24497,25244,24475,35627,35390,36619,36294
640,25275,24506,25250,24480,35626,35396,36619,36287
641,25272,24508,25248,24488,35626,35396,36630,36282
642,25276,24503,25242,24470,35618,35395,36623,36283
643,25277,24506,25243,24476,35622,35383,36622,36275
644,25270,24512,25244,24485,35626,35387,36616,36270
645,25273,24521,25246,24472,35624,35388,36614,36271
646,25271,24526,25246,24477,35624,35388,36611,36272
647,25278,24525,25245,24482,35622,35408,36619,36284
648,25273,24526,25254,24482,35620,35409,36611,36275
649,25266,24521,25245,24472,35623,35416,36614,36274
650,25270,24515,25241,24476,35633,35402,36610,36261
651,25276,24501,25243,24478,35629,35398,36616,36256
652,25271,24515,25254,24493,35623,35379,36597,36260
653,25269,24519,25248,24492,35620,35377,36586,36250
654,25271,24509,25242,24476,35616,35363,36596,36236
655,25263,24499,25247,24474,35606,35351,36579,36234
656,25268,24499,25246,24476,35600,35321,36569,36245
657,25274,24499,25243,24471,35600,35337,36571,36251
658,25278,24497,25246,24467,35610,35354,36571,36226
659,25270,24495,25242,24481,35602,35354,36578,36236
660,25264,24510,25240,24486,35597,35374,36577,36262
661,25276,24511,25238,24477,35596,35366,36578,36255
662,25276,24508,25243,24478,35599,35356,36570,36229
663,25274,24519,25241,24491,35585,35350,36576,36221
664,25269,24518,25238,24486,35576,35355,36562,36230
665,25272,24511,25240,24485,35582,35353,36556,36219
666,25272,24510,25246,24485,35576,35337,36562,36215
667,25274,24501,25250,24483,35579,35342,36561,36231
668,25268,24501,25247,24490,35584,35338,36557,36218
669,25264,24504,25248,24481,35580,35337,36569,36222
670,25265,24509,25252,24489,35580,35320,36564,36223
671,25272,24498,25251,24472,35587,35328,36569,36222
672,25270,24501,25240,24484,35579,35350,36576,36217
673,25265,24511,25241,24485,35570,35332,36562,36212
674,25269,24522,25237,24486,35575,35302,36549,36216
675,25273,24535,25236,24492,35575,35300,36551,36211
676,25268,24533,25236,24488,35567,35303,36554,36227
677,25271,24537,25233,24489,35563,35299,36559,36234
678,25268,24524,25239,24485,35569,35289,36559,36228
679,25270,24513,25243,24487,35576,35272,36558,36246
680,25270,24502,25241,24484,35574,35256,36557,36239
681,25276,24510,25242,24469,35567,35252,36558,36226
682,25269,24510,25241,24475,35554,35246,36543,36221
683,25270,24523,25237,24482,35548,35232,36559,36220
684,25265,24509,25230,24483,35528,35214,36545,36217
685,25269,24503,25239,24473,35514,35184,36527,36223
686,25265,24505,25234,24479,35499,35154,36543,36206
687,25266,24496,25238,24485,35495,35135,36565,36216
688,25268,24493,25234,24484,35498,35115,36564,36221
689,25274,24514,25236,24482,35503,35129,36545,36225
690,25270,24510,25240,24481,35501,35132,36547,36232
691,25270,24505,25242,24476,35506,35150,36539,36216
692,25272,24509,25246,24467,35505,35160,36532,36199
693,25262,24520,25249,24472,35510,35150,36529,36205
694,25265,24501,25245,24473,35506,35154,36525,36187
695,25271,24499,25236,24489,35503,35179,36531,36186
696,25260,24501,25237,24495,35498,35191,36531,36203
697,25263,24500,25237,24495,35493,35202,36539,36206
698,25264,24515,25237,24489,35497,35209,36529,36175
699,25270,24507,25237,24481,35503,35216,36513,36138
700,25269,24497,25240,24487,35495,35220,36494,36100
701,25268,24505,25247,24480,35492,35210,36492,36097
702,25265,24512,25238,24479,35487,35219,36496,36125
703,25268,24499,25237,24473,35490,35229,36485,36127
704,25265,24485,25234,24475,35483,35220,36474,36111
705,25264,24501,25235,24478,35475,35205,36479,36095
706,25271,24512,25238,24489,35477,35216,36485,36090
707,25268,24515,25239,24483,35490,35235,36482,36099
708,25267,24513,25246,24490,35487,35247,36474,36087
709,25264,24494,25242,24485,35499,35257,36470,36076
710,25270,24501,25245,24487,35509,35259,36461,36062
711,25268,24509,25240,24473,35512,35250,36471,36062
712,25273,24509,25239,24474,35500,35244,36466,36042
713,25269,24516,25242,24481,35495,35244,36464,36062
714,25274,24503,25234,24490,35504,35256,36454,36047
715,25262,24493,25234,24486,35512,35256,36453,36051
716,25262,24497,25238,24495,35509,35265,36458,36053
717,25263,24494,25240,24488,35505,35273,36463,36072
718,25261,24498,25237,24486,35511,35273,36461,36083
719,25263,24494,25241,24482,35506,35274,36451,36080
720,25254,24499,25238,24490,35497,35264,36448,36075
721,25260,24505,25231,24477,35497,35265,36461,36073
722,25259,24499,25239,24501,35498,35258,36466,36071
723,25262,24494,25235,24494,35493,35263,36474,36072
724,25273,24513,25235,24487,35489,35251,36467,36060
725,25266,24514,25239,24499,35496,35229,36453,36083
726,25258,24504,25245,24488,35495,35234,36445,36087
727,25261,24502,25246,24482,35501,35245,36441,36070
728,25261,24500,25239,24470,35493,35240,36444,36074
729,25265,24496,25237,24480,35499,35258,36444,36081
730,25269,24486,25244,24479,35495,35249,36437,36080
731,25275,24500,25255,24477,35490,35245,36434,36075
732,25272,24506,25250,24477,35481,35257,36430,36069
733,25273,24510,25246,24488,35484,35246,36422,36085
734,25267,24510,25245,24484,35488,35241,36432,36100
735,25273,24496,25245,24481,35484,35236,36421,36094
736,25261,24504,25241,24473,35477,35233,36420,36091
737,25264,24499,25240,24463,35469,35208,36429,36076
738,25263,24492,25236,24479,35458,35203,36430,36059
739,25262,24487,25238,24471,35462,35216,36424,36057
740,25262,24498,25232,24464,35459,35215,36431,36068
741,25265,24504,25232,24470,35448,35196,36439,36076
742,25260,24489,25234,24458,35455,35193,36444,36085
743,25267,24494,25235,24456,35468,35215,36444,36083
744,25267,24494,25241,24465,35468,35222,36425,36073
745,25270,24503,25237,24462,35472,35221,36412,36069
746,25274,24513,25236,24468,35474,35227,36415,36061
747,25274,24506,25233,24476,35465,35199,36412,36056
748,25269,24505,25234,24472,35462,35179,36412,36049
749,25270,24511,25236,24457,35462,35183,36420,36089
750,25261,24513,25240,24478,35455,35186,36425,36088
751,25265,24510,25231,24475,35460,35180,36424,36075
752,25261,24504,25230,24483,35456,35185,36411,36046
753,25266,24503,25237,24480,35453,35185,36408,36052
754,25266,24514,25239,24483,35453,35188,36411,36047
755,25263,24521,25230,24469,35447,35177,36415,36033
756,25261,24533,25233,24484,35445,35185,36408,36051
757,25268,24514,25240,24473,35448,35191,36411,36063
758,25261,24498,25244,24464,35441,35178,36411,36045
759,25264,24501,25240,24469,35440,35163,36410,36044
760,25259,24494,25231,24469,35434,35157,36407,36025
761,25263,24503,25237,24465,35432,35142,36401,36027
762,25267,24528,25238,24474,35432,35115,36386,36009
763,25263,24516,25240,24474,35423,35123,36379,36006
764,25262,24504,25233,24471,35417,35138,36371,36009
765,25266,24506,25237,24476,35420,35141,36374,36026
766,25271,24484,25239,24480,35422,35149,36377,36023
767,25270,24486,25235,24485,35428,35133,36376,36040
768,25264,24498,25232,24482,35421,35129,36382,36055
769,25265,24499,25231,24467,35411,35130,36382,36065
770,25261,24504,25236,24466,35393,35110,36377,36063
771,25265,24500,25236,24478,35394,35110,36385,36039
772,25260,24500,25225,24467,35407,35112,36389,36039
773,25262,24505,25231,24478,35409,35107,36387,36028
774,25268,24513,25237,24479,35419,35104,36392,36018
775,25266,24518,25240,24477,35418,35104,36384,36024
776,25261,24512,25235,24473,35418,35111,36369,36029
777,25260,24501,25242,24473,35423,35134,36373,36015
778,25260,24493,25236,24484,35420,35143,36377,36002
779,25261,24493,25235,24481,35413,35145,36374,36008
780,25258,24505,25233,24480,35406,35141,36373,36028
781,25263,24489,25227,24488,35415,35128,36373,36029
782,25268,24487,25236,24490,35417,35130,36364,36024
783,25265,24499,25235,24490,35414,35130,36361,36004
784,25264,24500,25226,24475,35408,35125,36359,36003
785,25265,24502,25233,24479,35411,35132,36366,35992
786,25260,24507,25236,24486,35413,35146,36361,35997
787,25265,24500,25235,24486,35408,35123,36366,36001
788,25266,24508,25236,24479,35406,35127,36363,35988
789,25268,24504,25243,24484,35406,35126,36361,35994
790,25268,24489,25240,24481,35402,35135,36359,35977
791,25263,24493,25234,24466,35398,35115,36348,35975
792,25257,24498,25234,24457,35392,35117,36343,35972
793,25266,24493,25240,24470,35399,35101,36333,35983
794,25269,24501,25240,24462,35400,35118,36329,35974
795,25261,24498,25238,24455,35394,35117,36325,35953
796,25256,24482,25229,24465,35385,35115,36316,35946
797,25261,24487,25224,24486,35394,35127,36312,35928
798,25268,24496,25233,24482,35395,35134,36306,35918
799,25271,24504,25229,24481,35393,35130,36315,35924
800,25264,24506,25230,24465,35384,35134,36318,35950
801,25263,24502,25236,24475,35385,35132,36314,35957
802,25260,24504,25236,24463,35390,35108,36318,35946
803,25265,24496,25234,24472,35393,35123,36316,35942
804,25265,24509,25233,24480,35383,35110,36323,35950
805,25259,24500,25228,24466,35372,35086,36330,35954
806,25264,24501,25229,24461,35365,35095,36325,35960
807,25260,24501,25232,24457,35362,35109,36322,35947
808,25258,24488,25236,24477,35349,35106,36325,35946
809,25259,24493,25234,24475,35354,35071,36314,35945
810,25258,24500,25233,24472,35358,35063,36306,35938
811,25249,24502,25236,24483,35350,35070,36310,35955
812,25258,24495,25233,24486,35338,35069,36303,35961
813,25259,24506,25237,24489,35337,35068,36303,35964
814,25257,24513,25232,24470,35346,35080,36291,35945
815,25258,24505,25224,24477,35350,35068,36298,35950
816,25255,24494,25224,24478,35358,35074,36300,35937
817,25258,24507,25230,24472,35358,35090,36306,35929
818,25270,24499,25233,24482,35363,35091,36307,35937
819,25265,24491,25231,24491,35350,35080,36303,35945
820,25259,24489,25225,24485,35335,35051,36301,35939
821,25264,24500,25233,24464,35337,35034,36297,35925
822,25266,24512,25242,24450,35341,35045,36295,35912
823,25266,24494,25242,24462,35351,35051,36281,35887
824,25261,24491,25231,24474,35347,35067,36275,35874
825,25261,24496,25226,24481,35351,35077,36282,35897
826,25265,24490,25229,24480,35347,35066,36284,35898
827,25266,24488,25226,24463,35342,35057,36281,35904
828,25261,24476,25228,24475,35334,35054,36277,35907
829,25263,24496,25242,24479,35348,35065,36282,35898
830,25265,24487,25244,24482,35343,35064,36282,35873
831,25271,24484,25236,24481,35330,35074,36270,35865
832,25259,24491,25228,24492,35322,35060,36257,35851
833,25261,24497,25233,24487,35319,35047,36240,35817
834,25268,24502,25239,24471,35319,35059,36235,35827
835,25265,24492,25243,24466,35317,35055,36288,36027
836,25261,24492,25235,24470,35321,35052,36435,36748
837,25262,24489,25235,24469,35324,35038,36726,38399
838,25259,24489,25228,24458,35317,35056,37216,41371
839,25260,24490,25227,24454,35313,35031,37765,44809
840,25249,24489,25233,24460,35312,35013,38099,47115
841,25257,24494,25232,24465,35309,35005,38169,47824
842,25262,24510,25234,24465,35315,35011,38036,47308
843,25257,24518,25231,24467,35310,34990,37706,45468
844,25260,24514,25227,24467,35290,34966,37177,42274
845,25261,24511,25228,24477,35268,34959,36652,38956
846,25263,24488,25227,24484,35275,34949,36356,36972
847,25261,24479,25229,24479,35283,34935,36259,36142
848,25258,24495,25228,24475,35271,34920,36222,35868
849,25263,24490,25239,24471,35270,34931,36221,35802
850,25264,24487,25236,24473,35264,34918,36212,35816
