point,sr1,asr1,sr2,asr2,sr3,asr3,sr4,asr4
6585,26709,25532,26320,25020,25246,24499,25221,24465
6586,26707,25546,26319,25012,25245,24507,25218,24449
6587,26707,25547,26315,25010,25254,24501,25227,24453
6588,26708,25551,26319,25011,25251,24485,25226,24463
6589,26701,25555,26316,24999,25250,24504,25222,24473
6590,26708,25573,26310,24995,25240,24504,25215,24462
6591,26709,25581,26321,24994,25243,24495,25224,24476
6592,26708,25565,26325,24999,25247,24482,25226,24467
6593,26708,25559,26323,25013,25245,24490,25222,24464
6594,26709,25561,26312,25009,25246,24497,25223,24463
6595,26702,25561,26316,25006,25244,24484,25211,24464
6596,26696,25559,26310,25008,25249,24470,25211,24464
6597,26702,25567,26309,24994,25251,24473,25212,24465
6598,26698,25575,26305,24991,25245,24472,25212,24472
6599,26703,25572,26307,24986,25244,24489,25221,24470
6600,26704,25590,26304,24980,25248,24504,25221,24470
6601,26694,25580,26299,25002,25250,24494,25218,24477
6602,26693,25579,26290,25013,25244,24499,25225,24479
6603,26701,25578,26300,25018,25249,24493,25224,24471
6604,26698,25579,26303,25013,25249,24494,25224,24464
6605,26691,25580,26295,24998,25247,24504,25226,24460
6606,26683,25550,26293,24993,25250,24499,25222,24469
6607,26698,25535,26295,24981,25252,24494,25222,24471
6608,26701,25558,26290,24988,25256,24486,25227,24486
6609,26682,25569,26286,24985,25253,24482,25227,24481
6610,26686,25571,26289,24977,25244,24490,25229,24476
6611,26700,25568,26291,24978,25249,24495,25229,24454
6612,26693,25572,26293,24989,25260,24491,25227,24476
6613,26688,25572,26295,24984,25251,24495,25226,24467
6614,26679,25559,26291,24998,25246,24509,25225,24464
6615,26678,25561,26298,24993,25248,24505,25225,24453
6616,26682,25565,26294,24986,25253,24491,25225,24457
6617,26684,25569,26286,24984,25253,24503,25220,24469
6618,26682,25565,26283,24977,25257,24508,25223,24468
6619,26686,25563,26281,24977,25251,24509,25218,24460
6620,26686,25559,26275,24979,25242,24492,25212,24466
6621,26683,25566,26265,24968,25247,24494,25220,24471
6622,26686,25555,26270,24959,25244,24488,25220,24477
6623,26696,25556,26277,24952,25245,24489,25222,24483
6624,26693,25578,26275,24960,25250,24489,25222,24467
6625,26674,25564,26272,24973,25252,24486,25228,24449
6626,26672,25561,26266,24954,25243,24494,25227,24445
6627,26678,25544,26267,24946,25245,24493,25228,24449
6628,26675,25540,26268,24948,25253,24486,25220,24457
6629,26673,25561,26269,24939,25252,24493,25223,24462
6630,26669,25564,26266,24937,25250,24512,25233,24469
6631,26680,25556,26260,24928,25247,24512,25228,24461
6632,26681,25551,26265,24938,25242,24492,25229,24452
6633,26674,25543,26259,24934,25238,24492,25231,24462
6634,26674,25539,26253,24922,25248,24508,25224,24459
6635,26672,25555,26246,24911,25256,24500,25216,24448
6636,26672,25537,26251,24911,25249,24491,25215,24453
6637,26672,25554,26257,24923,25255,24485,25215,24450
6638,26670,25553,26249,24914,25248,24486,25218,24462
6639,26668,25552,26246,24935,25243,24491,25220,24462
6640,26671,25538,26244,24935,25242,24493,25218,24446
6641,26670,25538,26243,24927,25243,24507,25222,24468
6642,26671,25538,26246,24939,25252,24518,25221,24469
6643,26666,25525,26260,24947,25257,24507,25216,24463
6644,26662,25517,26252,24948,25249,24510,25219,24472
6645,26657,25515,26244,24928,25250,24502,25214,24479
6646,26654,25524,26242,24913,25252,24500,25216,24481
6647,26657,25514,26240,24906,25251,24501,25221,24459
6648,26661,25517,26243,24901,25261,24493,25213,24446
6649,26664,25514,26245,24908,25255,24495,25222,24462
6650,26661,25515,26237,24915,25247,24500,25227,24461
6651,26657,25513,26237,24905,25249,24499,25223,24466
6652,26651,25513,26238,24907,25254,24496,25223,24465
6653,26642,25515,26240,24917,25256,24491,25224,24464
6654,26640,25513,26238,24918,25252,24488,25222,24472
6655,26648,25511,26236,24927,25252,24490,25216,24468
6656,26652,25513,26224,24923,25251,24490,25216,24464
6657,26654,25506,26228,24918,25261,24493,25223,24460
6658,26648,25503,26227,24919,25255,24509,25219,24454
6659,26653,25519,26233,24914,25242,24511,25217,24459
6660,26650,25517,26237,24910,25253,24509,25224,24482
6661,26643,25517,26239,24910,25257,24500,25233,24482
6662,26629,25502,26228,24915,25247,24502,25226,24482
6663,26629,25498,26216,24909,25247,24476,25222,24474
6664,26637,25494,26219,24910,25251,24472,25220,24483
6665,26640,25495,26235,24902,25261,24482,25219,24468
6666,26638,25492,26232,24893,25254,24481,25222,24467
6667,26633,25512,26229,24891,25257,24484,25229,24479
6668,26632,25499,26224,24910,25250,24490,25229,24479
6669,26645,25481,26226,24911,25250,24497,25227,24454
6670,26642,25498,26212,24897,25249,24498,25215,24465
6671,26633,25504,26202,24883,25250,24485,25216,24454
6672,26635,25489,26213,24863,25249,24487,25220,24456
6673,26634,25485,26212,24883,25250,24479,25220,24467
6674,26633,25485,26209,24888,25240,24488,25212,24464
6675,26629,25461,26213,24902,25248,24495,25220,24475
6676,26620,25462,26214,24914,25252,24487,25224,24473
6677,26623,25469,26214,24902,25247,24477,25223,24464
6678,26623,25478,26204,24891,25250,24494,25215,24465
6679,26617,25490,26199,24891,25251,24491,25213,24467
6680,26618,25468,26207,24877,25247,24504,25218,24461
6681,26622,25463,26211,24884,25245,24510,25223,24454
6682,26614,25474,26207,24888,25243,24511,25214,24468
6683,26614,25463,26204,24892,25249,24509,25220,24464
6684,26611,25459,26193,24877,25248,24488,25221,24465
6685,26615,25453,26183,24850,25254,24495,25226,24470
6686,26610,25445,26184,24858,25251,24489,25221,24471
6687,26611,25441,26184,24852,25253,24475,25225,24469
6688,26618,25434,26188,24856,25253,24484,25225,24475
6689,26612,25450,26179,24869,25250,24503,25220,24472
6690,26605,25455,26176,24876,25252,24502,25215,24453
6691,26609,25445,26180,24865,25252,24500,25218,24449
6692,26601,25450,26186,24858,25249,24500,25219,24455
6693,26600,25447,26183,24865,25249,24503,25224,24447
6694,26606,25433,26175,24853,25238,24504,25215,24463
6695,26603,25452,26171,24839,25246,24498,25223,24450
6696,26601,25477,26178,24820,25252,24491,25226,24462
6697,26618,25460,26175,24824,25253,24496,25220,24481
6698,26608,25458,26167,24811,25251,24489,25219,24469
6699,26604,25458,26167,24816,25254,24488,25223,24458
6700,26598,25452,26170,24800,25253,24487,25221,24440
6701,26589,25444,26178,24796,25252,24471,25217,24451
6702,26586,25440,26173,24803,25249,24489,25218,24481
6703,26580,25441,26175,24808,25251,24501,25218,24470
6704,26590,25445,26167,24810,25248,24511,25220,24469
6705,26597,25460,26165,24814,25252,24498,25220,24474
6706,26596,25460,26164,24787,25251,24481,25224,24472
6707,26586,25454,26164,24767,25243,24494,25230,24472
6708,26588,25454,26157,24762,25246,24494,25225,24476
6709,26593,25455,26155,24754,25254,24501,25219,24471
6710,26587,25435,26151,24753,25248,24491,25219,24475
6711,26592,25451,26158,24747,25250,24489,25216,24458
6712,26593,25457,26151,24747,25250,24490,25222,24455
6713,26578,25458,26148,24766,25253,24496,25220,24454
6714,26578,25463,26154,24782,25249,24482,25214,24456
6715,26583,25460,26154,24773,25246,24494,25216,24449
6716,26590,25456,26144,24764,25247,24499,25224,24464
6717,26591,25442,26146,24780,25253,24506,25224,24478
6718,26585,25429,26160,24790,25249,24510,25221,24477
6719,26577,25432,26155,24796,25250,24487,25227,24474
6720,26577,25451,26156,24798,25255,24484,25218,24444
6721,26584,25441,26158,24800,25252,24489,25219,24446
6722,26576,25443,26146,24806,25246,24502,25221,24454
6723,26578,25438,26143,24817,25246,24502,25224,24446
6724,26571,25444,26138,24825,25247,24500,25215,24459
6725,26570,25427,26144,24823,25247,24515,25215,24463
6726,26570,25436,26143,24812,25243,24517,25216,24461
6727,26579,25450,26141,24814,25251,24504,25220,24472
6728,26581,25430,26141,24818,25248,24502,25231,24474
6729,26578,25431,26147,24813,25247,24515,25230,24463
6730,26579,25451,26142,24811,25249,24505,25223,24463
6731,26575,25442,26146,24808,25248,24511,25224,24473
6732,26573,25430,26149,24825,25250,24500,25229,24478
6733,26570,25430,26145,24827,25243,24499,25227,24479
6734,26573,25419,26138,24817,25245,24500,25224,24472
6735,26568,25419,26136,24811,25251,24500,25223,24456
6736,26562,25415,26139,24810,25251,24490,25223,24464
6737,26565,25434,26137,24822,25256,24481,25227,24471
6738,26572,25450,26134,24822,25251,24483,25226,24470
6739,26564,25455,26133,24827,25257,24471,25235,24473
6740,26562,25434,26142,24821,25257,24478,25230,24481
6741,26562,25432,26136,24812,25248,24488,25224,24473
6742,26563,25434,26131,24818,25251,24487,25219,24477
6743,26566,25420,26141,24814,25250,24489,25220,24466
6744,26570,25422,26140,24808,25253,24488,25226,24462
6745,26571,25419,26130,24808,25252,24498,25234,24472
6746,26560,25426,26130,24805,25252,24514,25225,24476
6747,26553,25457,26133,24822,25253,24499,25225,24476
6748,26558,25445,26129,24823,25249,24487,25226,24465
6749,26564,25424,26126,24808,25248,24506,25222,24476
6750,26559,25418,26129,24797,25250,24507,25218,24473
6751,26557,25416,26134,24800,25255,24504,25222,24455
6752,26558,25411,26126,24811,25252,24512,25227,24460
6753,26558,25406,26120,24805,25245,24512,25225,24466
6754,26551,25427,26113,24806,25245,24504,25226,24470
6755,26556,25444,26124,24803,25247,24498,25229,24472
6756,26552,25447,26124,24798,25250,24492,25220,24465
6757,26549,25429,26127,24813,25253,24519,25218,24471
6758,26548,25422,26127,24810,25247,24515,25219,24446
6759,26552,25426,26124,24802,25246,24514,25219,24453
6760,26552,25428,26115,24793,25251,24514,25216,24454
6761,26542,25419,26114,24792,25249,24501,25224,24465
6762,26539,25409,26117,24795,25248,24482,25225,24474
6763,26546,25405,26118,24789,25250,24481,25224,24476
6764,26545,25397,26123,24806,25251,24485,25221,24464
6765,26545,25406,26113,24806,25253,24484,25221,24451
6766,26532,25402,26107,24787,25249,24495,25220,24456
6767,26537,25378,26104,24780,25252,24514,25220,24445
6768,26536,25368,26105,24764,25246,24516,25223,24451
6769,26541,25381,26104,24768,25247,24502,25222,24468
6770,26536,25410,26099,24780,25247,24491,25220,24477
6771,26527,25412,26105,24765,25250,24478,25222,24484
6772,26526,25391,26100,24762,25248,24494,25222,24472
6773,26530,25369,26107,24781,25257,24482,25223,24469
6774,26531,25357,26100,24765,25250,24479,25219,24483
6775,26532,25349,26099,24766,25254,24471,25217,24483
6776,26526,25335,26100,24791,25255,24476,25215,24475
6777,26525,25348,26095,24781,25258,24485,25221,24462
6778,26524,25345,26093,24775,25254,24502,25222,24474
6779,26524,25338,26095,24773,25254,24501,25224,24476
6780,26520,25326,26099,24780,25260,24497,25221,24486
6781,26522,25323,26094,24777,25257,24494,25220,24471
6782,26521,25317,26089,24770,25251,24496,25221,24466
6783,26524,25310,26080,24773,25251,24501,25226,24460
6784,26518,25329,26086,24792,25251,24500,25226,24461
6785,26523,25343,26084,24778,25250,24484,25219,24458
6786,26515,25354,26082,24761,25250,24484,25215,24456
6787,26518,25359,26085,24761,25252,24492,25217,24469
6788,26530,25367,26092,24773,25252,24495,25218,24477
6789,26529,25380,26091,24786,25256,24485,25224,24474
6790,26525,25395,26101,24791,25251,24489,25226,24475
6791,26519,25370,26091,24781,25248,24487,25216,24460
6792,26520,25355,26088,24758,25242,24496,25217,24466
6793,26527,25343,26082,24758,25249,24505,25222,24463
6794,26520,25351,26071,24764,25253,24515,25225,24461
6795,26518,25366,26075,24771,25250,24504,25224,24457
6796,26521,25361,26080,24771,25245,24489,25220,24464
6797,26522,25364,26075,24767,25246,24479,25217,24473
6798,26521,25346,26076,24746,25248,24478,25221,24475
6799,26517,25362,26080,24746,25243,24491,25221,24463
6800,26511,25368,26076,24759,25245,24506,25215,24462
6801,26514,25364,26082,24775,25249,24494,25217,24468
6802,26517,25361,26080,24766,25251,24491,25222,24466
6803,26517,25366,26077,24771,25251,24484,25226,24470
6804,26512,25372,26082,24773,25250,24493,25227,24476
6805,26513,25374,26084,24757,25245,24499,25223,24471
6806,26511,25384,26083,24764,25239,24490,25226,24478
6807,26511,25363,26081,24774,25239,24506,25220,24471
6808,26506,25371,26072,24778,25248,24507,25215,24468
6809,26505,25369,26075,24772,25247,24509,25215,24458
6810,26509,25387,26063,24768,25245,24517,25220,24462
6811,26505,25387,26059,24773,25254,24513,25220,24467
6812,26500,25385,26059,24778,25255,24497,25217,24476
6813,26492,25369,26072,24765,25250,24496,25213,24471
6814,26497,25356,26075,24744,25250,24501,25214,24479
6815,26505,25356,26059,24751,25249,24504,25218,24465
6816,26495,25346,26068,24756,25252,24507,25222,24447
6817,26495,25356,26065,24742,25251,24502,25222,24467
6818,26491,25361,26057,24742,25251,24493,25217,24468
6819,26487,25353,26052,24735,25255,24489,25212,24470
6820,26481,25347,26057,24748,25248,24499,25219,24465
6821,26483,25352,26061,24749,25254,24491,25224,24464
6822,26479,25337,26055,24744,25249,24501,25226,24470
6823,26479,25328,26055,24739,25252,24502,25226,24463
6824,26478,25340,26061,24749,25252,24483,25229,24467
6825,26477,25338,26063,24748,25244,24487,25218,24469
6826,26482,25329,26064,24743,25245,24498,25209,24476
6827,26478,25329,26060,24729,25250,24505,25214,24459
6828,26472,25326,26063,24725,25251,24490,25216,24458
6829,26475,25296,26057,24741,25256,24497,25222,24461
6830,26475,25299,26049,24743,25250,24495,25221,24461
6831,26471,25325,26045,24740,25250,24476,25231,24453
6832,26474,25338,26049,24741,25248,24483,25229,24473
6833,26474,25342,26050,24744,25248,24505,25226,24471
6834,26474,25334,26042,24743,25247,24502,25228,24484
6835,26463,25313,26051,24743,25248,24489,25230,24469
6836,26455,25317,26047,24746,25254,24487,25221,24460
6837,26459,25328,26040,24750,25258,24477,25223,24462
6838,26459,25325,26041,24730,25251,24487,25217,24479
6839,26466,25324,26045,24729,25251,24498,25223,24481
6840,26471,25336,26044,24743,25255,24474,25226,24488
6841,26468,25325,26036,24757,25254,24496,25219,24492
6842,26457,25305,26041,24755,25254,24506,25215,24475
6843,26459,25285,26040,24738,25258,24503,25212,24469
6844,26449,25300,26044,24721,25251,24490,25219,24452
6845,26455,25295,26043,24717,25253,24504,25220,24455
6846,26453,25301,26035,24728,25252,24500,25218,24460
6847,26446,25305,26034,24723,25248,24503,25221,24454
6848,26446,25299,26031,24723,25242,24502,25221,24459
6849,26449,25296,26028,24728,25247,24503,25218,24466
6850,26452,25297,26026,24730,25250,24495,25223,24474
6851,26445,25281,26021,24735,25250,24493,25218,24471
6852,26443,25283,26011,24731,25250,24485,25219,24467
6853,26441,25286,26018,24731,25251,24509,25218,24477
6854,26448,25300,26019,24725,25242,24505,25221,24481
6855,26448,25293,26017,24716,25252,24500,25227,24478
6856,26440,25285,26024,24709,25249,24504,25224,24465
6857,26438,25292,26026,24697,25243,24510,25226,24473
6858,26440,25277,26012,24702,25246,24503,25222,24467
6859,26441,25263,26004,24687,25255,24516,25221,24464
6860,26436,25280,26009,24692,25257,24507,25228,24470
6861,26432,25286,26013,24683,25254,24503,25218,24479
6862,26436,25277,26009,24682,25253,24504,25213,24478
6863,26436,25254,26007,24682,25253,24486,25220,24470
6864,26439,25256,26008,24674,25252,24506,25225,24478
6865,26440,25263,25998,24671,25252,24495,25219,24483
6866,26437,25269,25999,24688,25244,24504,25213,24477
6867,26439,25256,26007,24702,25243,24483,25218,24472
6868,26434,25270,26007,24699,25242,24473,25223,24467
6869,26428,25274,26001,24688,25252,24496,25223,24464
6870,26426,25269,25994,24693,25253,24501,25220,24476
6871,26433,25263,25996,24674,25251,24491,25219,24465
6872,26430,25273,26007,24671,25256,24501,25225,24460
6873,26432,25267,26004,24685,25250,24496,25219,24467
6874,26427,25265,25993,24664,25244,24499,25218,24453
6875,26427,25255,25998,24670,25247,24493,25222,24451
6876,26426,25250,25998,24675,25252,24494,25220,24472
6877,26431,25249,25996,24666,25257,24502,25218,24475
6878,26429,25251,25991,24681,25249,24507,25220,24473
6879,26430,25252,25989,24667,25244,24491,25218,24458
6880,26420,25257,25988,24652,25242,24483,25215,24460
6881,26425,25262,25986,24652,25247,24483,25220,24466
6882,26421,25253,25985,24662,25245,24486,25221,24469
6883,26418,25270,25984,24682,25252,24496,25225,24454
6884,26417,25270,25984,24673,25252,24508,25228,24460
6885,26413,25254,25982,24668,25251,24512,25227,24457
6886,26415,25250,25974,24669,25247,24518,25219,24464
6887,26418,25253,25977,24636,25255,24524,25222,24471
6888,26411,25242,25979,24652,25258,24500,25228,24470
6889,26415,25235,25980,24674,25255,24504,25224,24463
6890,26408,25235,25978,24676,25252,24505,25222,24463
6891,26404,25245,25982,24658,25252,24497,25220,24464
6892,26402,25225,25978,24648,25256,24503,25222,24468
6893,26408,25226,25972,24650,25256,24502,25220,24463
6894,26406,25222,25962,24649,25259,24497,25218,24464
6895,26405,25222,25962,24655,25254,24507,25219,24459
6896,26407,25228,25966,24661,25249,24501,25214,24466
6897,26400,25232,25966,24648,25248,24492,25220,24464
6898,26398,25235,25968,24647,25248,24483,25221,24476
6899,26405,25215,25971,24660,25248,24481,25225,24468
6900,26405,25231,25962,24655,25251,24477,25229,24477
6901,26405,25221,25964,24642,25257,24488,25221,24486
